,gene_id,pos_min,pos_max,rel_min,rel_max,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22,chrX,chrY,chrM
6997,10363,77420888,77485603,0.7592024464827006,0.7598370528220664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6998,10365,16324826,16328685,0.2786548533956867,0.2787207241791948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6999,10367,72367340,72626079,0.5418002989946169,0.5437374279199245,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7000,10368,24256335,24362412,0.2692834560118128,0.270461077493515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7001,10369,36560857,36703752,0.7199338188388086,0.7227476189377223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7002,10370,139371807,139374648,0.8170243783442234,0.817041032833455,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7003,10371,83955777,84194789,0.5275431032280796,0.5290449549968834,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7004,10376,49127782,49131395,0.3687861273585512,0.3688132489631485,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7005,10379,24161265,24166565,0.2289511955620513,0.2290014181533138,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7006,10380,220057482,220089788,0.8840520527898645,0.8841818379049075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7007,10381,89921925,89936097,0.9982747490597828,0.9984320805419956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7008,10382,6494319,6502848,0.1108540764140348,0.1109996612579169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7009,10383,137241287,137243707,0.9925452336279068,0.9925627353543764,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7010,10384,26440504,26453415,0.1549993274013298,0.1550750141702385,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7011,10385,26383108,26394874,0.1546628609937482,0.1547318355521078,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7012,10388,59863571,59933637,0.9309556543504712,0.9320452709200828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7013,10389,18239313,18354688,0.116910566528217,0.1176500985825873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7014,10390,111139499,111185104,0.4464883508800082,0.446671562982142,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7015,10391,68518373,68727806,0.6719028643873759,0.673956600143729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7016,10392,30424527,30478784,0.1911750443072725,0.1915159726766431,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7017,10393,144994575,145098571,0.7623833660317771,0.762930178355851,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7018,10394,57376769,57381150,0.4268716014721337,0.4269041952294792,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7019,10395,13083361,13604620,0.0901952231837587,0.0937887242605495,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7020,10396,42408373,42657105,0.2229837782252966,0.2242916143246804,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7021,10397,133237175,133297252,0.9185221393416048,0.9189363034408152,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7022,10398,36541519,36551447,0.5682676987579839,0.5684220919487342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7023,10399,181236897,181243906,0.9992659592105708,0.9993046039635104,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7024,10400,17505563,17591708,0.2106689608085538,0.2117056642626988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7025,10401,145848522,145859081,0.5859272954439592,0.5859697148406575,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7026,10402,98732262,98795852,0.4980880350356571,0.4984088361345716,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7027,10403,2571557,2616635,0.0320453166935489,0.0326070537213152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7028,10404,96645242,97143501,0.6662614577277484,0.6696963993844309,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7029,10406,45469753,45481532,0.707113240158515,0.7072964187840031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7030,10407,7447754,7463542,0.0513439806673324,0.051452821368405,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7031,10409,17216823,17276834,0.0949265046711411,0.0952573807260218,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7032,10410,319676,320860,0.0023783250338164,0.002387133755272,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7033,10411,47734363,47758880,0.3583261884832764,0.3585102295516163,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7034,10412,74767249,74780113,0.4122359631301819,0.4123068899530975,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7035,10413,102110447,102233424,0.7596811531497257,0.7605960772531418,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7036,10417,1166932,1208844,0.0061357436724111,0.0063561175149299,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7037,10418,13962723,14268133,0.1038798460039078,0.1061520348719426,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7038,10419,22920529,22929376,0.2171940300917468,0.2172778639153126,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7039,10420,45343883,45491163,0.1821630988562045,0.182754776926641,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7040,10421,30350773,30355308,0.3369412999148476,0.3369916455450928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7041,10422,135932969,135961373,0.983083322978748,0.9832887440690934,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7042,10423,29858357,29863226,0.3314747081038624,0.3315287616592459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7043,10424,128269242,128287813,0.6744413470249119,0.6745389935850716,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7044,10425,48918842,48986382,0.2467875180252608,0.2471282462249885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7045,10426,112485011,112588153,0.9838856454627704,0.9847878095141596,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7046,10427,109433815,109540896,0.5754044262511118,0.575967459545413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7047,10428,75293710,75433503,0.8358785630537832,0.8374304851461463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7048,10430,35545626,35547526,0.6067422220541835,0.6067746538988753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7049,10432,66616630,66629934,0.495614305726706,0.495713284806305,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7050,10434,54046367,54101947,0.3725895917598186,0.372972754045454,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7051,10435,65314866,65322417,0.4859294438374147,0.4859856217560897,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7052,10436,6970913,6997428,0.0523283548486552,0.0525273942469108,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7053,10437,18173813,18178117,0.3102159371962448,0.3102894038591676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7054,10438,68041130,68063004,0.2809753413833964,0.2810656699040635,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7055,10439,135075505,135121184,0.976882041827781,0.9772123977630682,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7056,10440,201955503,201970664,0.8113297279269952,0.8113906352547103,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7057,10443,32432485,32538868,0.283680964730373,0.2846114772110205,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7058,10444,128729786,128772486,0.9309890508403674,0.9312978622950132,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7059,10445,49558299,49568142,0.3720178771084589,0.3720917652773078,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7060,10446,204617170,204685738,0.8220226257726274,0.8222980887135134,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7061,10447,121348878,121396308,0.762505761495908,0.7628037918433147,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7062,10449,49782164,49813533,0.6203577097727913,0.6207486128479943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7063,10450,39738882,39763914,0.1596457429594427,0.1597463057341519,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7064,10451,107571161,107965180,0.4321530212866791,0.433735940906691,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7065,10452,44891254,44903689,0.7662664093398933,0.7664786672287048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7066,10454,39399780,39437132,0.7758361374518359,0.7765716499700809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7067,10455,4115706,4135575,0.0241270613367134,0.0242435372418678,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7068,10456,154272629,154275875,0.6197700397059855,0.6197830800849686,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7069,10457,23246775,23275108,0.1460730429967307,0.1462510757572847,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7070,10458,81035151,81117434,0.9752094834158858,0.9761997100142652,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7071,10459,11674480,11691559,0.0469006911987396,0.0469693038397295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7072,10460,1721521,1745171,0.0090517798660701,0.0091761318744583,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7073,10461,111898607,112029561,0.4620844671767138,0.4626252407478687,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7074,10462,7074537,7080251,0.0851378135048649,0.0852065780708523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7075,10463,41990530,42090461,0.2207867542827607,0.2213121927838282,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7076,10464,72782133,73016461,0.6366118940492632,0.638661517847851,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7077,10465,42658423,42676758,0.1713746157557522,0.1714482742119001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7078,10466,107201372,107563920,0.6736087315967282,0.6758868320899096,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7079,10467,101218165,101224190,0.6360127530848985,0.6360506116731997,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7080,10468,53480629,53487134,0.2948702660522248,0.2949061319557591,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7081,10469,7926718,7943666,0.135304256363832,0.1355935484184824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7082,10471,33289597,33290934,0.1951500298353362,0.1951578675868683,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7083,10472,244048653,244057476,0.980433433593734,0.9804688788382716,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7084,10473,26538366,26546933,0.155573013295447,0.1556232346996171,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7085,10474,9779967,9793011,0.0493383261668163,0.0494041310030208,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7086,10475,25962802,25991231,0.1521989462626696,0.1523656025366457,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7087,10476,75038863,75046969,0.9030477505045362,0.9031453013571604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7088,10477,180980360,181063425,0.7473570535158659,0.7477000698169181,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7089,10478,40769630,40819346,0.8028103777366394,0.8037893545078182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7090,10479,135973837,136047269,0.871566726043105,0.8720374113546242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7091,10480,32583831,32606264,0.2424171378675463,0.2425840348678954,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7092,10481,48724763,48728750,0.5863733252596945,0.5864213064155559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7093,10482,62792130,62805440,0.4671607962614,0.4672598199797902,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7094,10483,18507548,18561415,0.2878162156207279,0.2886539168703393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7095,10484,39031919,39103235,0.369864927193636,0.3705407148008952,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7096,10485,156404252,156429548,0.628333555346522,0.6284351787065829,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7097,10486,17393595,17557780,0.1019646042333812,0.1029270883285931,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7098,10487,40040240,40072648,0.1608564091731216,0.1609866040597777,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7099,10488,35732666,35736999,0.2584228703940817,0.2584542071630039,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7100,10489,46277462,46303616,0.1859136299623975,0.1860187002248513,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7101,10490,67647085,67674632,0.6410211132172803,0.641282147504357,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7102,10491,33114014,33147773,0.1670547583058842,0.1672250669125559,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7103,10492,85607784,85642886,0.5018493195257672,0.5020550942110924,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7104,10493,43014607,43022385,0.5176550195088467,0.5177486230780189,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7105,10494,241492670,241509572,0.9972421885826692,0.9973119852662348,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7106,10495,130622325,130903209,0.8372645404452949,0.8390649540666145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7107,10497,35162009,35405335,0.2542958114181162,0.2560555738540204,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7108,10498,10871553,10923075,0.1855707991863703,0.1864502483980589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7109,10499,70109782,70404217,0.4833289729492803,0.4853587748127396,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7110,10500,151131707,151146631,0.6071517977970244,0.6072117530083443,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7111,10501,4542593,4559684,0.0775393003546422,0.0778310333323404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7112,10505,74654247,74683841,0.308284158957169,0.3084063671605439,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7113,10507,89360787,89498113,0.6462677897365435,0.6472609476246154,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7114,10509,90184920,90229661,0.8843687235910629,0.8848074614760906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7115,10512,80742538,80922389,0.5073524488854548,0.508482557593265,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7116,10513,60443158,60526242,0.7273971870454682,0.7283970531988628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7117,10514,4538904,4555384,0.0546229897827215,0.0548213167073754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7118,10516,91869411,91947694,0.8705509204104781,0.8712927270353459,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7119,10517,18744054,18779349,0.2255734578499084,0.2259982120250091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7120,10518,78104606,78131535,0.7659071019279373,0.7661711722997643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7121,10519,90229975,90265759,0.8848105406137026,0.8851614446274222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7122,10520,57633168,57644041,0.983763133510212,0.9839487290088086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7123,10521,38483438,38506311,0.7577920966509764,0.7582424976423507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7124,10522,644220,707083,0.0047928670068608,0.0052605550616438,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7125,10523,16517894,16542437,0.2819504067593426,0.2823693408458003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7126,10524,65712252,65719604,0.4888859156147399,0.4889406130135081,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7127,10525,119044188,119057205,0.8856647744927877,0.8857616183502095,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7128,10526,30628988,30695869,0.2299217552592041,0.2304238089644552,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7129,10527,9384652,9448127,0.0698199201230495,0.0702921613345308,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7130,10528,2652632,2658393,0.0412518451214846,0.0413414360936756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7131,10529,20779973,21293050,0.1555756448212697,0.1594169532348063,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7132,10531,3137727,3172841,0.0234915560909587,0.0237544478277407,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7133,10533,11272397,11564652,0.0568673902343272,0.0583417686769009,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7134,10534,65570477,65571888,0.4878311381786192,0.4878416357343403,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7135,10535,12806584,12813640,0.2186006017472741,0.2187210433768241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7136,10536,6828407,6839847,0.0512586091014249,0.0513444854248662,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7137,10537,29555515,29559732,0.1732601218947987,0.1732848427610746,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7138,10538,75522469,75546992,0.7156479418336731,0.7158803208158484,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7139,10539,130136391,130180377,0.97430602746875,0.9746353421561708,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7140,10540,57530051,57547192,0.4318592016840887,0.4319878735424896,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7141,10541,97983341,98015943,0.7086271209660681,0.7088629024893551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7142,10542,110401253,110407924,0.4435225444651011,0.4435493443320748,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7143,10544,35172072,35177362,0.5469710335793682,0.5470532998947457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7144,10548,24189149,24195441,0.2292154232478555,0.2292750459920486,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7145,10549,23667493,23686397,0.1517041795890345,0.151825350674242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7146,10550,69084937,69106092,0.3485221529806758,0.3486288764788286,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7147,10551,16791811,16804999,0.1055127401627097,0.1055956080569032,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7148,10552,99325898,99366262,0.6241225361041648,0.6243761666532418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7149,10553,20363714,20383782,0.1515019294150305,0.151651231291864,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7150,10554,32168212,32178108,0.1885762549648594,0.1886342672230208,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7151,10555,136673143,136687457,0.9884363489654198,0.9885398695078508,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7152,10556,90871974,90908556,0.6803409201365016,0.6806148025057833,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7153,10557,15097355,15104257,0.1130309812828255,0.1130826552239109,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7154,10558,92031147,92115413,0.6655801493624819,0.666189571049535,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7155,10559,87472974,87512336,0.5127834225774974,0.5130141702033812,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7156,10560,169463909,169485970,0.680799013347089,0.680887640519223,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7157,10561,78649789,78664078,0.315965205022839,0.3160226092049986,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7158,10562,53028813,53052057,0.4638332471392971,0.4640365581203765,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7159,10563,77511753,77611834,0.4075578080018766,0.4080840352049001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7160,10564,48921711,49036693,0.7607956343925699,0.7625837526297617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7161,10565,67197658,67343781,0.463253116743923,0.4642604723154218,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7162,10566,4615518,4649051,0.0346471780259423,0.0348988992456936,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7163,10567,41956683,41959321,0.7161750667562582,0.7162200958122039,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7164,10568,25655851,25678748,0.1348987991018956,0.135019191826465,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7165,10569,160401641,160419081,0.8843888982099193,0.8844850552210859,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
